t,value
1572284468,54
1572284471,54
1572284474,54
1572284477,53
1572284480,53
1572284483,53
1572284486,52
1572284489,52
1572284492,53
1572284495,53
1572284498,53
1572284501,53
1572284504,53
1572284507,52
1572284510,52
1572284513,52
1572284516,51
1572284519,50
1572284522,51
1572284525,52
1572284528,52
1572284531,52
1572284534,52
1572284537,52
1572284540,52
1572284543,52
1572284546,51
1572284549,52
1572284552,52
1572284555,52
1572284558,52
1572284561,52
1572284564,52
1572284567,52
1572284570,52
1572284573,52
1572284576,51
1572284579,52
1572284582,55
1572284585,54
1572284588,54
1572284591,54
1572284594,54
1572284597,53
1572284600,54
1572284603,53
1572284606,52
1572284609,51
1572284612,51
1572284615,52
1572284618,54
1572284621,54
1572284624,54
1572284627,53
1572284630,52
1572284633,51
1572284636,52
1572284639,52
1572284642,51
1572284645,51
1572284648,55
1572284651,54
1572284654,52
1572284657,52
1572284660,52
1572284663,51
1572284666,51
1572284669,51
1572284672,50
1572284675,50
1572284678,55
1572284681,54
1572284684,52
1572284687,52
1572284690,51
1572284693,51
1572284696,51
1572284699,52
1572284702,52
1572284705,51
1572284708,51
1572284711,51
1572284714,52
1572284717,52
1572284720,51
1572284723,51
1572284726,51
1572284729,50
1572284732,50
1572284735,50
1572284738,52
1572284741,53
1572284744,52
1572284747,51
1572284750,51
1572284753,51
1572284756,50
1572284759,52
1572284762,52
1572284765,51
1572284768,50
1572284771,50
1572284774,50
1572284777,50
1572284780,52
1572284783,52
1572284786,51
1572284789,50
1572284792,50
1572284795,50
1572284798,51
1572284801,52
1572284804,52
1572284807,50
1572284810,50
1572284813,50
1572284816,50
1572284819,51
1572284822,51
1572284825,51
1572284828,50
1572284831,50
1572284834,50
1572284837,50
1572284840,52
1572284843,52
1572284846,52
1572284849,51
1572284852,52
1572284855,52
1572284858,52
1572284861,52
1572284864,52
1572284867,52
1572284870,52
1572284873,52
1572284876,52
1572284879,52
1572284882,52
1572284885,52
1572284888,52
1572284891,52
1572284894,52
1572284897,52
1572284900,52
1572284903,52
1572284906,52
1572284909,53
1572284912,51
1572284915,51
1572284918,52
1572284921,52
1572284924,52
1572284927,52
1572284930,52
1572284933,51
1572284936,50
1572284939,52
1572284942,52
1572284945,52
1572284948,52
1572284951,52
1572284954,52
1572284957,52
1572284960,52
1572284963,52
1572284966,52
1572284969,51
1572284972,50
1572284975,50
1572284978,51
1572284981,52
1572284984,52
1572284987,52
1572284990,52
1572284993,52
1572284996,51
1572284999,52
1572285002,52
1572285005,52
1572285008,52
1572285011,52
1572285014,52
1572285017,51
1572285020,52
1572285023,52
1572285026,51
1572285029,50
1572285032,50
1572285035,50
1572285038,51
1572285041,52
1572285044,52
1572285047,51
1572285050,51
1572285053,55
1572285056,54
1572285059,55
1572285062,54
1572285065,53
1572285068,53
1572285071,53
1572285074,53
1572285077,53
1572285080,51
1572285083,51
1572285086,55
1572285089,54
1572285092,52
